period,oversold,overbought,aggression_factor,low_buy,high_sell,buy_amount,pnl,runtime
35,37,69,0.2,20,75,12,1373.0,8.849783897399902
55,39,71,0.1,15,80,3,1403.0,8.878235816955566
50,37,67,0.6000000000000001,10,75,16,13276.0,8.810020208358765
70,27,72,0.1,10,90,2,3128.0,8.789285659790039
70,32,70,0.5,10,75,16,-4065.0,8.873883247375488
35,39,62,0.30000000000000004,10,80,6,-22520.0,8.922333240509033
65,25,64,0.2,20,90,19,9364.0,8.909459829330444
35,39,61,0.6000000000000001,20,80,16,-22536.0,8.809581995010376
70,34,66,0.1,10,90,8,2604.0,8.865608930587769
55,39,75,0.6000000000000001,10,85,18,-3733.0,8.846919059753418
35,37,60,0.5,10,90,17,-15420.0,8.684279918670654
45,31,69,0.1,20,80,19,8478.0,8.779165983200073
60,36,62,0.6000000000000001,15,90,6,34224.0,8.578095197677612
55,27,67,0.5,15,75,11,6534.0,8.542690992355347
55,31,60,0.6000000000000001,20,75,15,33188.0,8.962688684463501
50,32,75,0.5,20,80,18,1208.0,8.85134506225586
50,34,75,0.1,10,80,15,1430.0,8.648420810699463
35,34,73,0.30000000000000004,15,85,13,6514.0,8.759953737258911
45,25,71,0.1,20,85,3,4174.0,8.753215074539185
60,29,61,0.30000000000000004,15,80,3,17070.0,8.787883758544922
40,38,72,0.4,20,90,14,99.0,8.791445016860962
60,30,64,0.4,20,90,10,20978.0,8.63955283164978
70,32,68,0.4,15,85,12,-1170.0,8.821101903915405
70,38,66,0.6000000000000001,15,80,11,9647.0,8.703513145446777
55,27,64,0.2,20,85,9,12750.0,8.702834844589233
60,36,74,0.1,20,90,5,-781.0,8.717458963394165
35,33,73,0.5,10,85,7,8796.0,8.651672840118408
30,40,64,0.30000000000000004,15,90,14,-33174.0,8.803580284118652
40,37,66,0.1,20,90,19,1754.0,8.78896689414978
45,35,62,0.30000000000000004,20,80,17,15035.0,9.06399393081665
50,31,63,0.5,10,75,15,23674.0,9.125319242477417
45,40,70,0.5,10,75,5,3871.0,9.024588108062744
45,31,61,0.5,20,75,4,22122.0,9.222692012786865
55,40,64,0.6000000000000001,15,85,14,8418.0,9.046468019485474
60,39,67,0.30000000000000004,10,75,13,10305.0,9.073020219802856
55,30,60,0.2,10,90,17,31050.0,9.013049840927124
50,31,69,0.2,15,90,7,12330.0,9.243417739868164
60,28,71,0.5,15,80,9,-1169.0,9.1075119972229
70,34,70,0.6000000000000001,20,80,15,-5291.0,8.807007789611816
50,38,73,0.6000000000000001,20,90,2,-2371.0,8.812634229660034
60,34,64,0.5,10,90,9,31739.0,8.64316177368164
50,40,64,0.2,10,90,15,3755.0,8.552302837371826
35,39,75,0.30000000000000004,20,90,9,-6157.0,8.593616962432861
70,36,74,0.2,10,85,9,-4116.0,8.571213960647583
40,38,62,0.6000000000000001,20,80,5,-8861.0,8.545993089675903
35,31,71,0.1,10,80,11,13465.0,8.589412927627563
45,35,71,0.5,15,85,7,6016.0,8.701966047286987
30,28,67,0.30000000000000004,10,90,10,19754.0,8.502128839492798
35,26,67,0.6000000000000001,10,75,3,22626.0,8.505774021148682
40,25,71,0.2,15,75,12,4964.0,8.61387014389038
70,28,71,0.1,20,75,2,5459.0,8.483445167541504
70,40,72,0.6000000000000001,10,90,17,-5868.0,8.611279010772705
70,34,67,0.4,10,75,10,-2438.0,8.70722484588623
30,27,68,0.1,10,90,4,18712.0,8.535170078277588
55,27,73,0.1,15,80,19,4888.0,8.578457117080688
60,31,69,0.2,10,85,16,4276.0,8.643423080444336
55,27,70,0.6000000000000001,20,90,3,4074.0,8.62862491607666
65,40,68,0.5,10,75,3,3682.0,8.623984098434448
35,33,69,0.4,10,85,17,16392.0,8.518180847167969
45,31,64,0.4,20,90,13,15378.0,8.607302904129028
60,25,74,0.1,20,85,4,9857.0,8.564600706100464
50,39,61,0.2,10,85,5,9790.0,8.607300281524658
45,30,72,0.2,20,75,8,7920.0,8.772801160812378
40,37,62,0.1,10,75,4,4061.0,8.738657712936401
65,40,66,0.5,10,75,16,8982.0,8.550449848175049
40,32,69,0.6000000000000001,10,80,16,14640.0,8.642394065856934
30,27,70,0.2,10,80,9,16246.0,8.667145013809204
50,25,62,0.5,10,75,2,13641.0,8.713227033615112
45,40,62,0.2,15,85,3,-8258.0,8.579142093658447
45,37,66,0.30000000000000004,10,90,5,11042.0,8.64673399925232
55,33,66,0.4,15,85,12,18589.0,8.675330877304077
45,31,68,0.1,20,75,10,9086.0,8.802619934082031
60,25,70,0.1,15,80,9,4240.0,8.495983123779297
40,30,66,0.4,20,85,16,16998.0,8.67152190208435
60,39,74,0.1,15,90,14,-3052.0,8.549258947372437
45,38,61,0.6000000000000001,15,85,15,-837.0,8.581002950668335
45,35,73,0.6000000000000001,10,85,3,2869.0,8.704630136489868
30,25,69,0.1,20,85,11,14762.0,8.696762084960938
40,34,65,0.5,15,90,5,10188.0,8.546356916427612
50,34,70,0.30000000000000004,10,85,18,10730.0,8.65043306350708
30,30,74,0.5,15,75,16,8843.0,8.761425971984863
40,33,74,0.2,10,75,15,-1278.0,8.694453954696655
60,32,71,0.30000000000000004,20,75,11,-5781.0,8.680277824401855
40,25,69,0.6000000000000001,20,80,15,9392.0,8.573804140090942
40,27,69,0.4,20,85,9,6082.0,8.612974166870117
50,25,63,0.30000000000000004,20,90,16,13138.0,8.72114372253418
65,33,70,0.30000000000000004,15,80,6,-486.0,8.547615051269531
70,25,62,0.1,20,85,6,8525.0,8.582434177398682
30,40,70,0.30000000000000004,20,80,2,-15190.0,8.432363986968994
30,27,72,0.30000000000000004,15,85,3,17158.0,8.582186937332153
50,28,73,0.2,15,80,7,-1283.0,8.485087871551514
65,30,74,0.5,20,75,7,-2714.0,8.520161867141724
45,32,72,0.2,10,90,10,5254.0,8.467278003692627
70,40,71,0.2,20,80,17,-6343.0,8.574550867080688
70,38,72,0.4,15,75,16,-5468.0,8.452418088912964
50,40,66,0.2,20,75,17,5751.0,8.534003019332886
65,30,74,0.6000000000000001,10,90,19,-2913.0,8.477066040039062
45,28,74,0.4,10,75,11,2446.0,8.48143219947815
65,25,75,0.4,15,80,5,3797.0,8.387679815292358
70,25,70,0.30000000000000004,20,85,5,3646.0,8.440757989883423
35,33,72,0.5,15,80,14,7296.0,8.417188167572021
40,32,73,0.30000000000000004,15,85,4,4488.0,8.475836038589478
50,38,64,0.4,15,80,11,9348.0,8.47337818145752
55,33,66,0.4,10,80,7,18598.0,8.369379043579102
55,38,69,0.4,20,85,16,11814.0,8.501925706863403
35,31,60,0.1,20,90,19,10398.0,8.522380113601685
70,32,63,0.5,15,75,10,9513.0,8.530653953552246
55,35,65,0.4,10,75,14,25454.0,8.516788005828857
60,30,69,0.5,10,80,16,-2035.0,8.44803500175476
40,26,75,0.1,20,75,18,-8186.0,8.37583613395691
45,34,74,0.5,15,85,19,688.0,8.474869966506958
50,40,67,0.5,10,90,13,4940.0,8.378673076629639
30,25,69,0.30000000000000004,15,90,19,18982.0,8.488554954528809
55,25,62,0.6000000000000001,15,90,7,10925.0,8.771836757659912
65,32,73,0.5,10,85,12,-3433.0,8.701107025146484
70,36,73,0.4,20,85,18,-3886.0,8.8545663356781
65,34,72,0.6000000000000001,10,85,10,-2728.0,8.827361106872559
45,33,64,0.30000000000000004,15,85,16,11792.0,8.884681940078735
35,40,71,0.4,20,90,2,-7752.0,8.960272073745728
35,39,73,0.30000000000000004,20,85,11,-2834.0,8.948569774627686
35,30,74,0.2,20,75,10,2514.0,8.903516054153442
30,32,68,0.4,20,90,3,6152.0,8.933706998825073
70,32,65,0.6000000000000001,20,90,15,11129.0,8.755923986434937
45,32,71,0.6000000000000001,20,80,7,8952.0,8.584228992462158
55,30,69,0.2,10,85,2,316.0,8.704355001449585
45,32,61,0.2,10,85,6,21958.0,8.781116962432861
70,31,62,0.2,15,90,4,13612.0,8.768025159835815
65,25,70,0.5,15,75,18,7129.0,8.429779767990112
40,33,73,0.1,15,90,13,3736.0,8.648972988128662
35,29,65,0.1,10,75,4,25141.0,8.662519931793213
55,37,69,0.5,15,85,19,12790.0,8.6560800075531
30,28,64,0.4,15,80,16,15602.0,8.483289957046509
30,27,66,0.5,15,85,11,18004.0,8.480411291122437
30,36,75,0.6000000000000001,20,75,6,-3816.0,8.458829641342163
70,33,68,0.30000000000000004,20,90,7,-2077.0,8.476885080337524
70,28,71,0.4,20,90,2,6536.0,8.473546028137207
70,25,67,0.6000000000000001,10,80,18,4974.0,8.503947019577026
45,32,69,0.1,20,75,11,11096.0,8.441421747207642
50,35,72,0.2,10,90,15,4735.0,8.568572998046875
65,30,74,0.2,10,85,14,-2258.0,8.481094121932983
30,35,68,0.30000000000000004,10,85,5,-2396.0,8.582759857177734
50,39,70,0.6000000000000001,10,90,19,5594.0,8.568567037582397
65,35,74,0.4,15,75,3,-1155.0,8.654554843902588
60,40,64,0.6000000000000001,15,75,7,14479.0,8.805429935455322
60,38,65,0.6000000000000001,15,85,3,19481.0,8.744245052337646
30,27,61,0.5,20,85,7,12285.0,8.535969972610474
35,37,75,0.5,15,85,18,-4983.0,8.54358196258545
50,38,62,0.30000000000000004,10,75,13,12837.0,8.63988208770752
45,36,74,0.5,20,75,3,-752.0,8.533107995986938
70,30,69,0.6000000000000001,15,90,11,2810.0,8.531164169311523
70,30,70,0.30000000000000004,20,75,5,724.0,8.469182968139648
30,35,73,0.6000000000000001,10,85,4,2812.0,8.793543815612793
40,26,63,0.1,15,75,6,19300.0,8.510531187057495
45,37,60,0.5,20,90,9,6886.0,8.513525009155273
45,32,70,0.5,15,85,18,9472.0,8.544997692108154
70,27,75,0.5,15,90,7,5001.0,8.517606973648071
35,29,68,0.2,15,85,7,16812.0,8.59613585472107
35,25,67,0.2,20,80,7,18940.0,8.507784128189087
35,34,63,0.4,20,80,18,12074.0,8.853632926940918
30,34,63,0.6000000000000001,10,90,11,-5178.0,8.841674327850342
45,38,73,0.30000000000000004,10,80,7,-494.0,8.77325701713562
40,27,61,0.5,10,85,13,20414.0,8.790233850479126
50,29,74,0.2,15,90,16,-907.0,8.763580799102783
65,30,63,0.1,10,75,3,14063.0,8.852038860321045
60,27,61,0.1,15,80,5,13084.0,8.726845979690552
40,28,69,0.2,10,85,18,10303.0,8.59503698348999
55,34,61,0.5,20,90,18,34932.0,8.634505987167358
65,31,66,0.6000000000000001,10,75,17,6646.0,8.509318113327026
55,33,61,0.6000000000000001,10,80,18,36755.0,8.610743045806885
30,33,72,0.2,20,85,13,10169.0,8.578935146331787
55,40,68,0.1,10,75,6,7483.0,8.367453813552856
30,36,71,0.2,15,80,18,-2417.0,8.46402907371521
60,26,61,0.6000000000000001,15,90,4,14098.0,8.417316913604736
55,31,75,0.5,20,75,5,-3036.0,8.75396180152893
60,36,69,0.2,20,75,9,8208.0,8.764491081237793
40,33,69,0.6000000000000001,15,80,14,14774.0,8.763237714767456
30,38,69,0.6000000000000001,10,85,9,-8970.0,8.726793050765991
35,34,60,0.2,15,80,15,1222.0,8.748337984085083
30,31,64,0.2,10,80,5,6963.0,8.754985094070435
55,25,60,0.1,20,80,3,11032.0,8.761981010437012
65,29,60,0.30000000000000004,15,90,18,11969.0,8.91049599647522
60,33,70,0.2,15,90,12,2923.0,8.778451919555664
45,25,71,0.6000000000000001,10,85,6,6432.0,8.684559106826782
40,28,67,0.2,10,90,8,16616.0,8.284089088439941
50,25,63,0.30000000000000004,15,75,19,13305.0,8.35504412651062
60,25,69,0.1,10,75,9,4032.0,8.533185720443726
50,39,60,0.30000000000000004,20,75,10,9043.0,8.569005966186523
70,31,74,0.1,15,85,4,-211.0,8.475707769393921
35,40,73,0.5,15,75,2,-4507.0,8.418160915374756
50,29,71,0.1,10,80,8,3650.0,8.483752965927124
45,26,74,0.4,10,75,12,5658.0,8.57400894165039
55,32,70,0.4,15,75,7,8308.0,8.53708004951477
50,39,74,0.1,20,85,12,-3189.0,8.675482034683228
60,36,60,0.5,15,85,2,31940.0,8.671018123626709
35,40,65,0.4,20,75,10,-18388.0,8.507884740829468
45,30,63,0.30000000000000004,10,75,10,21562.0,8.546226978302002
60,27,71,0.30000000000000004,20,80,6,6198.0,8.586771011352539
40,28,62,0.1,20,85,5,21558.0,8.609827995300293
35,36,61,0.2,20,75,11,-3347.0,8.569649934768677
70,33,64,0.6000000000000001,15,80,13,12272.0,8.417183876037598
65,26,68,0.5,15,75,14,7814.0,8.357565879821777
65,25,67,0.5,10,75,11,8109.0,8.445624828338623
30,26,70,0.4,10,85,19,14756.0,8.372697830200195
60,27,69,0.5,10,85,4,7673.0,8.50112795829773
70,31,74,0.2,20,80,12,-2851.0,8.354535102844238
40,28,68,0.30000000000000004,20,85,8,12686.0,8.490149021148682
50,40,67,0.30000000000000004,20,80,19,4732.0,8.571993827819824
60,35,75,0.30000000000000004,20,80,4,-332.0,8.53217101097107
35,33,63,0.6000000000000001,20,90,2,11201.0,8.44429063796997
70,27,67,0.1,15,80,2,7740.0,8.548462867736816
50,37,75,0.2,15,85,15,-2386.0,8.514119148254395
40,37,70,0.4,10,85,11,4616.0,8.487648010253906
50,35,61,0.30000000000000004,15,85,19,23590.0,8.629457950592041
50,30,70,0.4,10,75,18,12959.0,8.62388014793396
35,30,65,0.4,20,80,3,20016.0,8.432953119277954
50,28,65,0.5,20,90,2,16943.0,8.434721946716309
40,39,67,0.30000000000000004,10,80,12,-2978.0,8.650897026062012
50,40,72,0.2,15,85,9,54.0,8.632667779922485
65,31,64,0.1,20,90,7,17974.0,8.62067198753357
30,25,72,0.4,10,80,8,8030.0,8.646008014678955
40,36,69,0.6000000000000001,15,75,11,9185.0,8.549490928649902
30,25,67,0.6000000000000001,20,90,8,19602.0,8.478730916976929
65,34,65,0.6000000000000001,20,80,13,16140.0,8.390001773834229
65,38,69,0.2,15,85,11,888.0,8.488353967666626
50,40,63,0.1,15,85,19,1706.0,8.374854803085327
55,30,64,0.2,15,80,14,28164.0,8.37037706375122
30,40,60,0.5,10,90,9,-51431.0,8.42138385772705
55,38,74,0.30000000000000004,15,75,19,-2091.0,8.447182178497314
55,29,64,0.2,20,85,17,23094.0,8.441247940063477
65,35,72,0.1,20,90,3,-1167.0,8.433811902999878
65,37,70,0.6000000000000001,15,80,17,523.0,8.537884950637817
35,26,60,0.30000000000000004,10,90,15,17794.0,8.558139085769653
40,33,71,0.6000000000000001,10,90,17,7508.0,8.523709058761597
35,31,63,0.30000000000000004,15,90,10,19280.0,8.786304950714111
55,37,64,0.2,10,75,10,25536.0,8.761075973510742
30,37,72,0.5,10,75,14,930.0,8.859246015548706
35,28,68,0.6000000000000001,10,75,19,18543.0,8.93698787689209
50,27,63,0.30000000000000004,15,80,3,16562.0,8.866888046264648
70,38,61,0.1,15,90,15,30880.0,8.910985946655273
65,31,67,0.6000000000000001,20,90,12,2039.0,8.892021894454956
30,26,75,0.30000000000000004,10,75,6,7321.0,8.596037149429321
65,31,63,0.1,15,85,2,14184.0,8.950852155685425
70,38,66,0.1,15,90,11,6295.0,8.808350086212158
70,30,62,0.4,15,75,13,14282.0,8.560203075408936
60,37,66,0.5,20,85,6,21392.0,8.640784978866577
40,39,72,0.2,20,90,9,-538.0,8.63773798942566
65,30,66,0.30000000000000004,20,80,5,14373.0,8.616023063659668
30,25,68,0.30000000000000004,15,90,14,18202.0,8.753331899642944
45,32,60,0.4,15,90,3,20334.0,8.857084035873413
55,37,73,0.2,20,75,19,-1538.0,8.721386909484863
65,30,63,0.1,15,80,18,16542.0,8.642101049423218
50,26,62,0.6000000000000001,20,75,14,15524.0,8.827255010604858
65,33,75,0.2,15,80,4,-2247.0,8.672484159469604
40,25,65,0.6000000000000001,15,75,19,18838.0,8.731448888778687
40,34,70,0.1,15,85,5,9186.0,8.723610162734985
40,38,72,0.5,10,85,5,23.0,8.671347856521606
55,37,72,0.5,15,75,16,-65.0,8.795933961868286
35,35,71,0.4,15,80,4,4090.0,8.473865985870361
55,27,72,0.30000000000000004,10,85,12,-2078.0,8.532329082489014
35,40,62,0.5,15,85,4,-25614.0,8.470300912857056
50,35,70,0.30000000000000004,10,75,9,9728.0,8.506191968917847
60,30,66,0.5,15,80,9,11958.0,8.529620885848999
60,40,75,0.5,20,85,12,-4592.0,8.595553159713745
50,25,60,0.6000000000000001,15,85,8,14478.0,8.579679012298584
30,28,73,0.2,20,75,18,17574.0,8.579054117202759
40,39,64,0.5,15,85,17,-6571.0,8.761759281158447
65,36,69,0.2,15,75,3,586.0,8.683512926101685
30,35,71,0.1,10,80,15,2750.0,8.63815712928772
30,34,73,0.4,15,85,13,6076.0,8.582550048828125
60,33,64,0.4,20,75,5,30912.0,8.629021167755127
60,29,67,0.30000000000000004,10,75,6,7402.0,8.588824033737183
50,30,73,0.30000000000000004,10,80,13,1751.0,8.713556289672852
40,38,60,0.4,20,90,14,-14920.0,8.47573208808899
50,38,74,0.30000000000000004,15,75,6,-3161.0,8.768081188201904
30,33,66,0.6000000000000001,10,85,6,3202.0,8.587141990661621
70,36,72,0.30000000000000004,10,80,9,-3939.0,8.408885955810547
50,34,72,0.1,15,90,12,4902.0,8.357542753219604
70,29,67,0.2,15,85,9,6868.0,8.499402046203613
65,35,62,0.2,15,75,2,28584.0,8.558942079544067
70,27,71,0.2,20,85,7,5794.0,8.373426914215088
50,25,69,0.1,15,90,5,8872.0,8.488070964813232
70,25,72,0.2,20,80,5,1732.0,8.528795957565308
65,40,67,0.6000000000000001,20,90,16,4257.0,8.67208218574524
70,27,66,0.2,10,75,2,11458.0,8.71411395072937
50,30,66,0.30000000000000004,20,85,6,14466.0,8.785473823547363
40,33,72,0.1,20,80,10,5608.0,8.622992992401123
50,36,73,0.1,20,75,5,-504.0,8.724498987197876
70,35,62,0.30000000000000004,10,80,10,25391.0,8.793653964996338
60,36,64,0.6000000000000001,15,75,14,28462.0,8.817682981491089
40,31,71,0.4,20,75,11,7284.0,8.708397150039673
45,39,73,0.30000000000000004,15,75,3,-668.0,8.692583084106445
60,25,63,0.5,20,85,7,10065.0,8.44218397140503
50,28,65,0.4,20,80,18,17394.0,8.526916027069092
50,35,69,0.6000000000000001,20,80,12,12492.0,8.609469890594482
60,31,65,0.5,10,85,10,10680.0,8.591631889343262
40,33,68,0.5,20,85,12,14088.0,8.589422941207886
65,32,75,0.1,10,80,14,-1407.0,8.51456093788147
45,38,71,0.2,20,80,12,948.0,8.537859678268433
30,30,67,0.30000000000000004,10,80,9,11678.0,8.68318486213684
40,35,75,0.6000000000000001,20,75,2,-1040.0,8.571785926818848
30,34,68,0.4,20,75,13,3370.0,8.586205005645752
60,25,61,0.5,15,90,2,11176.0,8.690511703491211
55,37,66,0.6000000000000001,10,75,13,20370.0,8.409795761108398
55,38,65,0.6000000000000001,20,80,18,19365.0,8.470289945602417
70,25,73,0.30000000000000004,10,90,19,1261.0,8.323390007019043
55,39,67,0.4,20,85,3,10690.0,8.41115117073059
50,25,72,0.6000000000000001,20,90,7,8902.0,8.327263116836548
55,31,68,0.2,10,90,4,5975.0,8.443181276321411
45,29,75,0.2,20,85,4,1180.0,8.49534010887146
55,36,64,0.6000000000000001,10,85,16,30947.0,8.512288093566895
55,31,73,0.1,20,90,4,-4029.0,8.5624361038208
55,27,75,0.5,15,85,2,1857.0,8.379798889160156
40,37,67,0.5,10,85,7,2601.0,8.440207958221436
70,30,69,0.2,10,85,12,1928.0,8.453577995300293
65,26,72,0.30000000000000004,15,80,13,8965.0,8.323952913284302
45,34,69,0.30000000000000004,15,75,6,10602.0,8.389097929000854
60,37,75,0.30000000000000004,20,75,12,-3344.0,8.584739685058594
45,39,64,0.30000000000000004,20,80,12,-8036.0,8.474997997283936
40,37,69,0.30000000000000004,20,85,2,6008.0,8.647472143173218
40,39,67,0.30000000000000004,20,75,16,-3246.0,8.459801197052002
65,25,65,0.2,15,75,2,8989.0,8.558502197265625
30,32,75,0.6000000000000001,10,75,13,3236.0,8.399869918823242
50,28,68,0.30000000000000004,10,85,13,12890.0,8.416572332382202
40,35,73,0.1,20,90,18,3022.0,8.505100965499878
55,26,60,0.2,10,80,13,13582.0,8.473505020141602
65,35,60,0.30000000000000004,10,80,19,37130.0,8.438268899917603
60,35,75,0.2,10,75,14,-1073.0,8.479317903518677
30,25,72,0.5,20,90,19,8448.0,9.049259185791016
35,36,66,0.4,20,75,10,2266.0,9.084720134735107
55,30,62,0.30000000000000004,15,90,8,29907.0,9.722413063049316
50,34,75,0.5,10,80,5,1069.0,9.505696773529053
65,31,69,0.5,15,80,14,-1846.0,9.765033960342407
45,37,62,0.2,10,75,4,6719.0,9.772640943527222
35,34,63,0.2,20,90,15,9863.0,9.73529314994812
50,38,71,0.30000000000000004,20,85,12,4638.0,9.671749830245972
70,33,63,0.5,10,80,3,11215.0,10.103991985321045
55,38,75,0.2,10,90,8,-2429.0,9.410441160202026
40,40,72,0.5,20,80,4,-2822.0,9.496739149093628
70,27,60,0.1,15,90,7,13064.0,9.104751110076904
70,32,68,0.30000000000000004,10,85,8,-1528.0,9.04574990272522
70,40,69,0.2,15,80,18,310.0,8.959009170532227
45,35,70,0.1,10,80,16,9928.0,9.07287883758545
60,40,67,0.2,15,85,13,8179.0,8.93650197982788
65,33,61,0.4,15,75,14,29026.0,8.830672025680542
60,27,66,0.4,10,85,16,13204.0,8.631890773773193
60,26,72,0.2,20,90,19,11190.0,8.343841791152954
65,36,66,0.6000000000000001,20,85,3,16278.0,8.462157249450684
65,33,60,0.2,20,85,19,30502.0,8.292650938034058
50,34,69,0.1,20,85,16,12224.0,8.212550163269043
70,33,63,0.1,20,85,3,14160.0,8.292731761932373
35,28,70,0.6000000000000001,15,85,10,11950.0,8.258472919464111
30,30,67,0.4,15,85,6,12284.0,8.320605993270874
65,40,60,0.5,10,80,11,22722.0,8.531007051467896
60,28,61,0.2,10,75,5,14918.0,8.855119943618774
70,40,69,0.5,20,85,19,877.0,9.10839295387268
45,27,65,0.1,20,75,16,19284.0,9.048852920532227
30,29,60,0.1,20,75,14,6808.0,9.16845703125
35,34,61,0.2,15,75,9,5338.0,9.447127103805542
30,39,73,0.5,20,75,15,-2648.0,9.276156902313232
65,25,75,0.2,10,85,10,3755.0,9.040207147598267
50,26,69,0.1,20,75,2,7164.0,9.033636093139648
50,30,71,0.4,10,80,17,10846.0,9.039665937423706
65,30,65,0.6000000000000001,10,85,13,18810.0,8.83765697479248
30,40,65,0.30000000000000004,10,85,11,-30194.0,8.566255807876587
30,30,67,0.6000000000000001,10,75,15,11779.0,8.55096697807312
30,31,69,0.4,15,85,9,10536.0,8.360543012619019
35,35,69,0.30000000000000004,15,85,5,9988.0,8.174126863479614
70,32,63,0.6000000000000001,10,75,15,8724.0,8.188760042190552
70,35,73,0.30000000000000004,20,85,6,-2926.0,8.183225154876709
45,40,66,0.6000000000000001,20,80,12,852.0,8.256402015686035
60,35,63,0.5,15,80,8,31628.0,8.109670877456665
45,39,67,0.5,15,85,15,3606.0,8.001934051513672
70,29,64,0.1,20,75,2,13475.0,7.971600770950317
55,31,74,0.30000000000000004,10,80,7,-4282.0,7.932632207870483
35,34,72,0.2,20,80,6,5484.0,7.767493963241577
70,26,61,0.2,20,75,2,12843.0,7.790748119354248
60,34,70,0.5,10,90,14,5162.0,7.817228078842163
70,26,69,0.30000000000000004,15,85,17,9600.0,7.746201038360596
45,28,72,0.2,20,90,2,1846.0,7.702043056488037
35,37,73,0.30000000000000004,20,85,15,1106.0,7.736978054046631
35,37,71,0.4,15,90,18,-1325.0,7.777902126312256
45,26,66,0.5,10,75,8,14740.0,7.691098928451538
45,32,75,0.5,10,90,17,-570.0,7.8032331466674805
55,28,64,0.5,15,80,14,16739.0,7.812674045562744
30,31,68,0.4,20,85,17,9424.0,7.626832008361816
70,27,69,0.5,20,90,2,10570.0,7.793745994567871
60,32,70,0.1,10,85,10,-2590.0,7.836059093475342
55,35,61,0.6000000000000001,20,80,14,39872.0,7.869470119476318
45,37,73,0.2,15,90,9,430.0,7.75225305557251
65,39,69,0.4,15,85,2,2310.0,7.755563020706177
30,29,74,0.4,20,85,13,12826.0,7.67289400100708
55,29,70,0.6000000000000001,15,85,16,-1798.0,7.810658693313599
40,31,67,0.1,20,85,10,11952.0,7.81534218788147
